,car_name,model_name,no_of_owner,KMS_Driven,fuel_type,mfg_year,colour,seating_capacity,milage,price,original_price
613,Tata,Nexon,First,"5,000",Electric,2022,Black,5,127,15.75,14.99
614,Hyundai,Elite,Second,"23,025",Petrol,2016,White,5,18.6,5.65,6.06
615,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"11,736",{{color}},5,22,6.35,6.52
616,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
617,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
618,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
619,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
620,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
621,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
622,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
623,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
624,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
625,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
626,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
627,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
628,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
629,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
630,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
631,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
632,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
633,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
634,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
635,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
636,Honda,All,First,"4,642",Petrol,2022,White,5,145,14.25,13.47
637,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
638,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
639,Mercedes-Benz,GLA,Second,"32,869",Diesel,2018,White,5,FWD,25,27.45
640,Datsun,redi-GO,First,"1,413",Petrol,2019,Silver,5,22.7,2.95,3.38
641,Toyota,Camry,First,"18,500",Petrol,2021,Black,5,19.16,41.75,36.79
642,Hyundai,Elantra,"{{cityName}},",{{transmission}},|,"22,000",{{color}},5,15,13.45,13.89
643,BMW,iX,UnRegistered,"2,750",Electric,2022,Black,5,326,13.45,13.89
644,Mercedes-Benz,E-Class,Second,"66,000",Diesel,2014,Brown,5,326,13.45,13.89
645,Tata,Tiago,First,"41,407",Petrol,2018,Grey,5,23.84,4.65,4.96
646,Toyota,Corolla,First,"79,000",Petrol,2013,Silver,5,14.36,4.85,4.92
647,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
648,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
649,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
650,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
651,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
652,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
653,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
654,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"37,333",{{color}},5,20.5,4.57,4.44
655,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
656,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
657,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
658,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
659,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"49,870",{{color}},5,30.47,5.6,5.8
660,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
661,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
662,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
663,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
664,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
665,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
666,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
667,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
668,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
669,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
670,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"84,784",{{color}},5,23.65,5.59,6.41
671,Tata,Nexon,First,"20,000",Electric,2021,Green,5,127,15.25,15.63
672,Skoda,Superb,First,"44,000",Petrol,2017,White,5,14.81,17.5,21.12
673,Hyundai,Santa,Second,"54,000",Diesel,2015,Black,7,4WD,14.85,13.5
674,Honda,City,First,"53,000",Petrol,2016,Grey,5,FWD,7.75,7.58
675,Toyota,Innova,First,"30,700",Diesel,2021,Bronze,7,15.6,27.95,28.47
676,MG,ZS,First,"7,500",Electric,2021,Blue,5,FWD,23,23.6
677,Jeep,Meridian,First,"10,000",Diesel,2022,Maroon,7,168,32.75,37.09
678,BMW,iX,UnRegistered,"2,750",Electric,2022,Black,5,326,32.75,37.09
679,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"11,736",{{color}},5,22,6.35,6.52
680,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
681,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
682,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
683,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
684,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
685,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
686,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
687,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
688,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
689,Honda,WR-V,"{{cityName}},",{{transmission}},|,"11,002",{{color}},5,17.5,8.55,8.84
690,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
691,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
692,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"23,329",{{color}},4,78,5.74,5.85
693,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
694,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
695,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
696,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
697,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
698,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
699,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"54,674",{{color}},5,Manual,2.79,2.8
700,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
701,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
702,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
703,Ford,Endeavour,First,"41,000",Diesel,2020,White,7,13.9,33.25,33.17
704,Maruti,Suzuki,First,"41,000",Petrol,2017,Blue,5,21.4,5.91,6.89
705,Maruti,Suzuki,First,"55,411",CNG,2015,Grey,5,58,4.25,4.07
706,Honda,All,First,"8,624",Petrol,2022,White,5,18.4,13.65,12.87
707,Ford,Endeavour,First,"66,000",Diesel,2021,White,7,12.4,34.99,36.12
708,Volkswagen,Taigun,First,780,Petrol,2022,Grey,5,178,18,16.41
709,Maruti,Suzuki,First,"32,000",Petrol,2018,Grey,5,23.2,6.95,6.68
710,BMW,iX,UnRegistered,"2,750",Electric,2022,Black,5,326,6.95,6.68
711,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"11,736",{{color}},5,22,6.35,6.52
712,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
713,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
714,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
715,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
716,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
717,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
718,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
719,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
720,Toyota,Yaris,"{{cityName}},",{{transmission}},|,"19,785",{{color}},5,17.1,7.83,8.57
721,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
722,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
723,Honda,CR-V,"{{cityName}},",{{transmission}},|,"62,577",{{color}},5,13.69999981,8.67,10.84
724,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"49,870",{{color}},5,30.47,5.6,5.8
725,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
726,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
727,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
728,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
729,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
730,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"32,530",{{color}},5,32.52,5.74,5.85
731,Ford,EcoSport,"{{cityName}},",{{transmission}},|,"54,120",{{color}},5,23,5.99,7.09
732,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
733,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
734,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
735,Tata,Nexon,First,"20,000",Electric,2021,Green,5,127,15.25,15.63
736,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"28,000",{{color}},7,22.8,7,6.76
737,Ford,Endeavour,First,"78,000",Diesel,2016,White,7,10.91,26,22.01
738,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
739,Hyundai,Creta,"{{cityName}},",{{transmission}},|,"16,000",{{color}},5,17,18.45,16.81
740,Maruti,Suzuki,First,"23,600",Petrol,2018,Brown,5,21.56,7.45,8.44
741,Renault,Duster,First,"69,000",Diesel,2014,Green,5,19.87,5.75,5.63
742,Maruti,Suzuki,First,"65,000",CNG,2013,Brown,5,58,3.25,3.6
743,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"11,736",{{color}},5,22,6.35,6.52
744,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
745,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
746,BMW,X1,"{{cityName}},",{{transmission}},|,"4,902",{{color}},5,RWD,43.5,37.9
747,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
748,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
749,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
750,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
751,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
752,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
753,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
754,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
755,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
756,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
757,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
758,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
759,Toyota,Yaris,"{{cityName}},",{{transmission}},|,"19,785",{{color}},5,17.1,7.83,8.57
760,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
761,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
762,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
763,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
764,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
765,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
766,Ford,EcoSport,Second,"18,014",Petrol,2019,Others,5,17,8.53,8.16
767,BMW,5,First,"8,519",Diesel,2020,Blue,5,22.48,55,56.96
768,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
769,Mercedes-Benz,GLE,First,"62,000",Diesel,2016,White,5,Automatic,42,44.01
770,Maruti,Suzuki,First,"49,000",Petrol,2016,Red,5,21.4,5.45,5.76
771,Audi,Q5,First,"48,392",Diesel,2015,Blue,5,12.8,26.5,24.26
772,Maruti,Suzuki,First,"55,411",CNG,2015,Grey,5,58,4.25,4.07
773,Audi,Q3,First,"76,500",Diesel,2015,Grey,5,15.77,18.5,17.02
774,Maruti,Suzuki,First,"47,330",Diesel,2017,White,5,24.29,7.95,7.8
775,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"11,736",{{color}},5,22,6.35,6.52
776,Honda,Jazz,"{{cityName}},",{{transmission}},|,"17,847",{{color}},5,18.7,6.8,7.75
777,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
778,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
779,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
780,Audi,Q2,"{{cityName}},",{{transmission}},|,"20,000",{{color}},5,188,29.25,35.38
781,Hyundai,Verna,"{{cityName}},",{{transmission}},|,"9,434",{{color}},5,FWD,10.37,10.58
782,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
783,Honda,CR-V,"{{cityName}},",{{transmission}},|,"62,577",{{color}},5,13.69999981,8.67,10.84
784,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
785,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
786,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"32,530",{{color}},5,32.52,5.74,5.85
787,Tata,Altroz,"{{cityName}},",{{transmission}},|,"7,956",{{color}},5,19.05,7.48,6.01
788,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
789,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
790,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
791,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
792,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
793,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
794,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
795,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
796,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
797,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
798,Ford,EcoSport,"{{cityName}},",{{transmission}},|,"18,014",{{color}},5,17,8.53,8.16
799,Mercedes-Benz,E-Class,Second,"69,000",Petrol,2012,Black,5,12.06,10.5,11.76
800,Maruti,Suzuki,Second,"64,321",Petrol,2009,Silver,5,Manual,2.15,2.12
801,Ford,Endeavour,First,"78,000",Diesel,2016,White,7,10.91,26,22.01
802,Audi,A4,First,"61,648",Diesel,2017,Red,5,FWD,26.5,28.15
803,Honda,City,First,"58,378",Petrol,2015,Brown,5,FWD,5.25,6.17
804,Audi,A4,"{{cityName}},",{{transmission}},|,"13,575",{{color}},5,188,42,43.45
805,MG,ZS,First,"7,500",Electric,2021,Blue,5,FWD,23,23.6
806,Volkswagen,Taigun,First,780,Petrol,2022,Grey,5,178,18,16.41
807,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
808,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
809,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
810,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
811,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
812,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
813,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
814,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
815,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
816,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
817,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
818,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
819,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
820,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
821,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
822,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
823,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
824,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
825,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
826,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
827,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
828,Honda,All,First,"4,642",Petrol,2022,White,5,145,14.25,13.47
829,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
830,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
831,Mercedes-Benz,E-Class,First,"47,945",Petrol,2017,Black,5,12.06,43.85,37.5
832,Toyota,Fortuner,First,"8,000",Diesel,2021,Black,7,14.2,47.45,46.56
833,Honda,Amaze,First,"36,471",Petrol,2021,White,5,19,9.2,7.99
834,Audi,Q7,First,"66,990",Diesel,2016,Black,7,14.75,40,42.71
835,Mercedes-Benz,GLC,First,"25,000",Petrol,2021,White,4,Automatic,40,42.71
836,Land,Rover,First,"30,000",Diesel,2018,White,5,Automatic,1.11,1.09
837,Honda,CR-V,First,"29,000",Petrol,2015,Silver,5,Automatic,1.11,1.09
838,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"41,000",{{color}},5,21.4,5.91,6.89
839,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
840,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
841,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"10,519",{{color}},5,20.52,6.8,7.75
842,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
843,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
844,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
845,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
846,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
847,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
848,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
849,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
850,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
851,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
852,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
853,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
854,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
855,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
856,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
857,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
858,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
859,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
860,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
861,Hyundai,i20,"{{cityName}},",{{transmission}},|,"13,616",{{color}},5,18.15,4.97,4.57
862,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
863,Toyota,Innova,First,"16,500",Diesel,2021,Black,7,15.6,30.5,28.94
864,Ford,Fiesta,First,"31,575",Petrol,2011,Silver,5,11.7,1.95,2.29
865,BMW,5,First,"21,000",Diesel,2017,Gold,5,22.48,42,37.07
866,Maruti,Suzuki,First,"49,000",Petrol,2016,Red,5,21.4,5.45,5.76
867,Mercedes-Benz,E-Class,Second,"94,000",Diesel,2011,Purple,5,RWD,9.25,11.4
868,Hyundai,Grand,"{{cityName}},",{{transmission}},|,"16,908",{{color}},5,18.9,4.99,5.16
869,Honda,Mobilio,Second,"47,480",Petrol,2015,Gold,7,17.3,5.25,5.77
870,Mercedes-Benz,C-Class,First,"60,000",Diesel,2017,White,5,19.27,28.25,27.13
871,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
872,Honda,Jazz,"{{cityName}},",{{transmission}},|,"17,847",{{color}},5,18.7,6.8,7.75
873,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
874,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
875,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
876,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
877,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
878,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
879,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
880,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
881,Honda,WR-V,"{{cityName}},",{{transmission}},|,"11,002",{{color}},5,17.5,8.55,8.84
882,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
883,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
884,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
885,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
886,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
887,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
888,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
889,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
890,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
891,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
892,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"54,674",{{color}},5,Manual,2.79,2.8
893,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
894,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
895,Maruti,Suzuki,First,"41,000",Petrol,2017,Blue,5,21.4,5.91,6.89
896,Hyundai,Elite,"{{cityName}},",{{transmission}},|,"43,956",{{color}},5,18.6,5.21,5.41
897,Volkswagen,Passat,First,"42,799",Diesel,2018,Grey,5,17.42,21.5,26.34
898,Renault,Duster,First,"48,000",Diesel,2015,Brown,5,19.01,5.6,6.56
899,Honda,City,First,"65,000",Petrol,2015,Maroon,5,FWD,5.65,6.15
900,Ford,EcoSport,First,"27,000",Petrol,2015,Silver,5,15.6,5.45,6.43
901,Volkswagen,Taigun,First,780,Petrol,2022,Grey,5,178,18,16.41
902,Kia,Sonet,First,"14,405",Petrol,2021,Silver,5,18.2,11,9.42
903,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
904,Honda,Jazz,"{{cityName}},",{{transmission}},|,"17,847",{{color}},5,18.7,6.8,7.75
905,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
906,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
907,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
908,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
909,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
910,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
911,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
912,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
913,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
914,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
915,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
916,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
917,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
918,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
919,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
920,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
921,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"37,333",{{color}},5,20.5,4.57,4.44
